"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"NZ22",1227,0,0.119,26.07,34.93,0.74,1.2,13.1,7
"NZ23",1228,0,0.121,24.28,33.56,0.74,1.3,12.7,7
"NZ24",1229,0,0.129,17.62,35.07,0.74,1.6,13.3,11
"NZ25",1230,1,0.126,17.45,35.06,0.74,1.6,13,13
"NZ26",1231,5,0.116,18.02,35.58,0.74,1.7,14.6,14
"NZ27",1232,0,0.12,20.79,32.21,0.74,1.2,10.9,8
"NZ28",1233,5,0.118,20.7,32.52,0.74,1.1,9.8,8
"NZ29",1234,0,0.093,30.5,34.05,0.74,0.8,10.1,6
"NZ30",1235,0,0.106,28.52,33.46,0.74,1.2,14.7,9
"NZ31",1236,0,0.114,30.34,34.42,0.74,1.2,14.3,8
"NZ32",1237,0,0.104,33.32,32.2,0.74,1,14.1,9
"NZ33",1238,1,0.117,30.09,33.91,0.74,1.2,13.7,7
"NZ34",1239,1,0.119,27.16,32.8,0.74,1.2,12.8,7
"NZ35",1240,0,0.107,20.39,39.63,0.74,1.5,14.3,13
"NZ36",1241,0,0.108,19.5,37.19,0.74,1.5,14.1,14
"NZ37",1242,0,0.116,21.04,32.38,0.74,1,9.6,10
"NZ38",1243,0,0.108,18,34.3,0.74,1.5,13.2,23
"NZ39",1244,0,0.075,29.69,31.08,0.74,1,13,9
"NZ40",1245,0,0.119,22.79,40.11,0.74,1.5,14.9,7
"NZ41",1246,0,0.105,28.96,38.16,0.74,1.4,16.3,7
"NZ42",1247,0,0.112,23.53,40.1,0.74,1.5,15.3,7
"NZ43",1248,4,0.124,24.55,37.08,0.74,1.4,14,7
"NZ44",1249,1,0.11,23.28,37.44,0.74,1.3,13.1,9
"NZ45",1250,0,0.1,22.07,38.71,0.74,1.5,14.9,12
"NZ46",1251,0,0.106,20.24,39.4,0.74,1.4,13.1,11
"NZ50",1252,0,0.14,14.61,39.68,0.74,2.2,15.3,9
"NZ51",1253,1,0.113,21.73,39.6,0.74,1.6,15.3,9
"NZ52",1254,0,0.093,21.44,37.7,0.74,1.6,16.4,17
"NZ53",1255,0,0.093,21.94,39.52,0.74,1.5,16.2,17
"NZ60",1256,0,0.129,12.82,27.27,0.74,2.1,14.3,19
"NZ61",1257,0,0.125,14.26,36.15,0.74,2,14.7,16
"NZ62",1258,0,0.107,27.64,41.81,0.74,1.4,15.6,6
"NZ70",1259,0,0.13,13.25,31.9,0.74,2.2,14.7,16
"NZ71",1260,2,0.132,16.11,38.79,0.74,2,15.2,8
"NZ72",1261,0,0.111,15.27,32.91,0.74,1.8,14.5,25
"NZ80",1262,8,0.151,11.72,33.03,0.74,2.5,15.1,12
"NZ81",1263,1,0.134,15.57,37.91,0.74,2,15,9
"NZ90",1264,0,0.128,13.49,30.64,0.74,2.2,15,16
"NZ91",1265,1,0.101,19.82,29.68,0.74,1.5,14.6,12
"SD08",1266,0,0.078,43.07,33.81,0.74,0.8,14.3,7
"SD09",1267,0,0.082,42.98,37.13,0.74,0.9,15.4,5
"SD16",1268,0,0.077,27.94,27.87,0.74,0.8,10.2,9
"SD17",1269,0,0.084,32.43,30.54,0.74,0.9,11.7,5
"SD18",1270,0,0.167,35.61,25.88,0.74,1,10.7,7
"SD19",1271,1,0.217,23.87,29.2,0.74,1.1,7.2,9
"SD20",1272,5,0.055,38.99,37.67,0.74,0.9,16.8,9
"SD21",1273,0,0.055,41.21,35.31,0.74,0.9,16.1,10
"SD23",1274,0,0.05,38.19,36.75,0.74,0.7,13.2,16
"SD26",1275,0,0.073,30.88,30.7,0.74,0.8,11.2,9
"SD27",1276,1,0.088,41.11,36.89,0.74,0.8,12,8
"SD28",1277,0,0.154,21.37,26.89,0.74,1.4,11.6,6
"SD29",1278,0,0.217,25.01,31.82,0.74,1,7,10
"SD30",1279,0,0.103,24.89,37.46,0.74,1.6,17.1,8
"SD31",1280,1,0.083,26.96,39.1,0.74,1.4,16.7,12
"SD32",1281,0,0.043,48.12,41.18,0.74,0.7,15.3,11
"SD33",1282,0,0.041,52.04,31.53,0.74,0.7,16.7,11
"SD34",1283,0,0.039,57.18,26.16,0.74,0.4,11.6,13
"SD35",1284,0,0.065,28.79,32.66,0.74,0.8,10.8,16
"SD36",1285,0,0.073,26.08,29.28,0.74,0.8,9.9,15
"SD37",1286,1,0.101,19.32,28.63,0.74,1.2,11.1,12
"SD38",1287,7,0.22,10.16,25.3,0.74,2.4,11.3,5
"SD39",1288,5,0.278,7.58,21.16,0.74,3,11,5
"SD40",1289,0,0.099,24.8,37.87,0.74,1.6,17.2,9
"SD41",1290,0,0.097,25.71,35.56,0.74,1.5,17,9
"SD42",1291,0,0.109,20.86,32.07,0.74,1.7,16,10
"SD43",1292,0,0.082,76.16,23.53,0.74,0.5,12.4,6
"SD44",1293,0,0.091,107.13,21.42,0.74,0.5,11.1,7
"SD45",1294,0,0.077,32.98,32.86,0.74,0.7,9.9,23
"SD46",1295,0,0.072,34.63,28.27,0.74,0.8,12.1,7
"SD47",1296,7,0.141,11.72,28.7,0.74,1.6,9.9,21
"SD48",1297,9,0.129,16.89,31.67,0.74,1.4,11.3,8
"SD49",1298,0,0.117,21.41,30.75,0.74,1.3,12.3,9
"SD50",1299,0,0.091,24.34,37.11,0.74,1.5,16.9,12
"SD51",1300,0,0.118,20.87,34.44,0.74,1.9,17.1,8
"SD52",1301,0,0.038,62.05,31.61,0.74,0.5,14.5,9
"SD53",1302,0,0.06,76.76,31.93,0.74,0.4,11.5,7
"SD54",1303,0,0.086,47.55,31.65,0.74,0.6,10.6,11
"SD55",1304,0,0.085,36.68,32.85,0.74,0.7,10.6,13
"SD56",1305,1,0.087,37.7,34.92,0.74,0.7,10.7,12
"SD57",1306,2,0.086,42.64,35.85,0.74,0.7,11.2,7
"SD58",1307,0,0.086,45.43,34.41,0.74,0.7,12.2,8
"SD59",1308,0,0.092,35.17,32.48,0.74,0.9,12.8,7
"SD60",1309,0,0.084,26.22,37.23,0.74,1.5,18.5,11
"SD61",1310,0,0.082,175.17,31.87,0.74,0.5,14.4,11
"SD62",1311,0,0.046,54.5,33.93,0.74,0.5,11.6,6
"SD63",1312,0,0.07,61.74,32.32,0.74,0.6,12.3,8
"SD64",1313,0,0.087,39.78,33.46,0.74,0.7,11.5,9
"SD65",1314,1,0.073,50.97,36.52,0.74,0.4,7.1,6
"SD66",1315,0,0.07,45.33,36.93,0.74,0.6,10.6,6
"SD67",1316,1,0.078,45.09,37.75,0.74,0.7,11.8,4
"SD68",1317,0,0.076,46.77,34.54,0.74,0.6,9.6,5
"SD69",1318,0,0.089,43.61,39.22,0.74,0.7,11.4,7
"SD70",1319,0,0.068,33.63,39.86,0.74,1.2,18.9,11
"SD71",1320,1,0.054,57.31,37.41,0.74,0.7,17,6
"SD72",1321,0,0.067,37.75,36.66,0.74,0.5,8.1,4
"SD73",1322,1,0.066,57.01,35.38,0.74,0.6,13.1,9
"SD74",1323,0,0.078,49.18,36.35,0.74,0.7,12.4,9
"SD75",1324,1,0.083,38.26,38.33,0.74,0.7,11.6,16
"SD76",1325,1,0.076,40.19,38.61,0.74,0.7,11.4,12
"SD77",1326,0,0.08,50.99,32.12,0.74,0.4,7.5,8
"SD78",1327,1,0.058,73.71,37.97,0.74,0.3,8.4,6
"SD79",1328,0,0.065,76.89,41.72,0.74,0.4,10.3,9
"SD80",1329,0,0.079,28.43,41.06,0.74,1.4,18.7,14
"SD81",1330,0,0.074,46.57,40.64,0.74,0.9,15.5,6
"SD82",1331,0,0.103,47.81,40.52,0.74,0.6,8.3,6
"SD83",1332,0,0.051,56.49,37.31,0.74,0.6,13.2,4
"SD84",1333,0,0.075,49.06,37.51,0.74,0.7,13,8
"SD85",1334,0,0.085,40.12,39.03,0.74,0.8,12.3,7
"SD86",1335,1,0.076,33.07,36.41,0.74,0.5,6.6,8
"SD87",1336,0,0.066,63.67,34.8,0.74,0.3,6.8,5
"SD88",1337,0,0.063,93.04,35.03,0.74,0.3,8.6,6
"SD89",1338,0,0.053,101.77,40.28,0.74,0.3,9.3,6
"SD90",1339,0,0.086,28.5,41.71,0.74,1.4,17.7,12
"SD91",1340,0,0.111,49.54,38.93,0.74,0.9,12.7,7
"SD92",1341,0,0.111,38.61,41.47,0.74,0.7,8.2,7
"SD93",1342,0,0.093,41.72,40.71,0.74,0.6,8,5
"SD94",1343,0,0.08,43.65,35.5,0.74,0.7,12.5,5
"SD95",1344,0,0.083,42.44,37.84,0.74,0.8,12.9,5
"SD96",1345,2,0.073,37.4,38.06,0.74,0.5,7.2,6
"SD97",1346,0,0.072,46.25,33.08,0.74,0.4,7.2,5
"SD98",1347,0,0.071,41.43,34.46,0.74,0.5,8.2,7
"SD99",1348,0,0.056,54.56,38.85,0.74,0.4,8.5,6
"SE00",1349,0,0.122,51.29,38.03,0.74,1,13.9,7
"SE01",1350,0,0.127,28.29,37.68,0.74,0.9,8.9,5
"SE02",1351,0,0.081,35.31,39.88,0.74,0.8,11.7,3
"SE03",1352,0,0.085,51.59,40.89,0.74,0.7,11.6,6
"SE04",1353,1,0.076,43.76,33.95,0.74,0.8,13.2,4
"SE05",1354,2,0.08,38.57,35.01,0.74,0.7,10.6,5
"SE06",1355,1,0.063,40.96,37.15,0.74,0.4,7.1,8
"SE07",1356,0,0.064,42.82,34.88,0.74,0.4,7.4,6
"SE08",1357,4,0.104,26.72,35.82,0.74,1,11,11
"SE09",1358,0,0.109,20.44,36.22,0.74,1,9.4,20
"SE10",1359,0,0.127,24.08,36.87,0.74,1,9.4,5
"SE11",1360,3,0.114,20.1,37.69,0.74,1.8,16.6,8
"SE12",1361,1,0.102,22.57,39.98,0.74,1.6,16.5,8
"SE13",1362,2,0.1,25.36,39.5,0.74,1.6,17.6,8
"SE14",1363,0,0.076,34.53,34.56,0.74,0.9,12.8,12
"SE15",1364,2,0.087,28.56,32.98,0.74,0.8,9.7,7
"SE16",1365,0,0.082,25.77,33.31,0.74,0.7,8.9,10
"SE17",1366,2,0.09,24.61,31.83,0.74,0.8,8.9,8
"SE18",1367,0,0.135,20.88,31.82,0.74,1.5,13.2,10
"SE19",1368,0,0.134,21.27,24.89,0.74,1.6,13.9,5
"SE20",1369,6,0.137,14.44,30.43,0.74,2,13.9,9
"SE21",1370,2,0.194,12.07,29.76,0.74,3.2,17.6,6
"SE22",1371,0,0.159,16.31,33.28,0.74,2.5,17.4,6
"SE23",1372,0,0.122,20.81,36.87,0.74,1.9,17.3,6
"SE24",1373,1,0.118,21.47,31.31,0.74,1.6,14.9,7
"SE25",1374,3,0.103,25.5,30.34,0.74,1.3,14,8
"SE26",1375,4,0.119,24.24,30.96,0.74,1.5,15.2,6
"SE27",1376,3,0.14,17.96,31.07,0.74,2,15.7,5
"SE28",1377,0,0.11,20.53,38.67,0.74,1.5,14.4,8
"SE29",1378,0,0.099,27.25,34.46,0.74,1.2,14.5,9
"SE30",1379,6,0.18,14.41,30.23,0.74,2.9,17.8,6
"SE31",1380,2,0.238,10.53,30.1,0.74,3.8,17.5,4
"SE32",1381,0,0.237,8.88,30.2,0.74,3.9,16.6,6
"SE33",1382,7,0.183,12.86,31.92,0.74,2.9,17.1,7
"SE34",1383,5,0.167,15.19,36.43,0.74,2.8,18.2,4
"SE35",1384,9,0.152,14.63,34.77,0.74,2.6,17,5
"SE36",1385,0,0.11,18.17,37.41,0.74,1.9,16.3,10
"SE37",1386,0,0.109,20.54,36.31,0.74,1.7,16.1,11
"SE38",1387,0,0.104,22.11,36.39,0.74,1.6,15.8,12
"SE39",1388,0,0.117,21.34,40.18,0.74,1.5,14.4,7
"SE40",1389,5,0.233,12.05,32.75,0.74,3.9,19.1,5
"SE41",1390,1,0.216,12.35,33,0.74,3.2,16.5,4
"SE42",1391,1,0.234,10.38,34.4,0.74,3.8,17.4,4
"SE43",1392,3,0.207,12.84,36.71,0.74,3.1,16.5,4
"SE44",1393,3,0.152,13.54,36.67,0.74,2.6,16.8,8
"SE45",1394,4,0.14,15.26,36.93,0.74,2.3,16.2,9
"SE46",1395,0,0.122,17.09,37.57,0.74,2,16.2,11
"SE47",1396,0,0.124,19.17,36.14,0.74,1.8,15.7,9
"SE48",1397,1,0.13,16.91,41.08,0.74,1.9,15.1,7
"SE49",1398,0,0.139,14.71,40.21,0.74,2.1,14.8,8
"SE50",1399,13,0.224,13.47,38.64,0.74,3.7,19.7,5
"SE51",1400,3,0.177,16.06,34.89,0.74,2.5,16.3,4
"SE52",1401,0,0.173,17.66,34.64,0.74,2.2,15,6
"SE53",1402,4,0.187,16,36.47,0.74,2.6,16.2,5
"SE54",1403,4,0.152,13.73,38.76,0.74,2.6,17,7
"SE55",1404,2,0.149,14.09,35.42,0.74,2.5,16.5,6
"SE56",1405,1,0.121,16.36,38.03,0.74,2.1,16.5,12
"SE57",1406,0,0.131,15.93,39.74,0.74,2.1,16,8
"SE58",1407,14,0.182,11.07,37.13,0.74,2.8,15,6
"SE59",1408,3,0.134,12.34,29.76,0.74,2.3,14.7,19
"SE60",1409,10,0.216,13.64,39.7,0.74,3.6,19.7,5
"SE61",1410,3,0.19,13.04,35.3,0.74,3,17.1,5
"SE62",1411,5,0.15,20.72,37.42,0.74,1.9,15.3,5
"SE63",1412,6,0.178,16,38.44,0.74,2.3,14.9,5
"SE64",1413,0,0.177,17.83,37.88,0.74,2.3,15.4,7
"SE65",1414,0,0.165,13.77,35.63,0.74,2.8,17.5,5
"SE66",1415,0,0.126,15.65,37.93,0.74,2.2,16.5,12
"SE67",1416,5,0.137,15.39,39.45,0.74,2.3,16.4,10
"SE68",1417,11,0.129,17.38,42.06,0.74,2,16.2,9
"SE69",1418,0,0.139,12.15,28.54,0.74,2.4,14.8,16
"SE70",1419,6,0.179,12.29,37.56,0.74,3.1,17.4,6
"SE71",1420,8,0.185,15.58,37.11,0.74,2.6,16.7,3
"SE72",1421,7,0.13,22.99,36.27,0.74,1.6,14.5,5
"SE73",1422,5,0.154,22.18,39.42,0.74,2,15.9,6
"SE74",1423,8,0.155,15.47,39.81,0.74,2.5,17,6
"SE75",1424,4,0.161,18.43,35.61,0.74,2.1,14.9,6
"SE76",1425,2,0.15,17.99,35.28,0.74,2,15,4
"SE77",1426,3,0.138,18.17,35.87,0.74,1.9,14.6,6
"SE78",1427,5,0.121,18.01,42.75,0.74,1.9,16.1,12
"SE79",1428,0,0.154,10.75,26.38,0.74,2.6,14.9,17
"SE80",1429,3,0.136,19.6,40.13,0.74,2,16.1,5
"SE81",1430,1,0.137,21.01,38.58,0.74,1.9,16.2,4
"SE82",1431,2,0.099,31.98,38.59,0.74,1.2,14.4,4
"SE83",1432,3,0.148,20.58,38.38,0.74,2,16,5
"SE84",1433,0,0.161,19.34,37.15,0.74,2,15,6
"SE85",1434,0,0.167,18.29,34.8,0.74,2.1,14.6,6
"SE86",1435,0,0.148,21.34,34.18,0.74,1.8,14.1,6
"SE87",1436,0,0.141,21.88,34.35,0.74,1.7,14,6
"SE88",1437,4,0.156,14.35,37.62,0.74,2.5,16.4,8
"SE89",1438,11,0.159,10.45,26.18,0.74,2.7,14.8,16
"SE90",1439,4,0.183,12.33,41.63,0.74,3.2,17.8,5
"SE91",1440,1,0.155,17.21,41.05,0.74,2.4,17,6
"SE92",1441,0,0.164,13.77,41.46,0.74,2.6,16.1,6
"SE93",1442,0,0.108,26.74,38.09,0.74,1.3,13.5,4
"SE94",1443,0,0.091,31.42,37.39,0.74,1.1,13.3,4
"SE95",1444,0,0.097,28.04,37.24,0.74,1.1,12.9,5
"SE96",1445,1,0.099,26.51,36.49,0.74,1.1,12.7,5
"SE97",1446,0,0.099,26.25,34.5,0.74,1.1,12.6,6
"SE98",1447,8,0.158,13.99,35.16,0.74,2.5,16.1,8
"SE99",1448,9,0.167,10.18,26.78,0.74,2.8,15,13
"SH12",1449,0,0.211,9.81,32.74,0.74,1.9,9,4
"SH13",1450,0,0.198,11.34,27.53,0.74,2,10.5,6
"SH22",1451,0,0.236,9.05,30.51,0.74,2.1,8.9,4
"SH23",1452,0,0.207,10.25,27.6,0.74,2,9.7,5
"SH24",1453,0,0.197,16.04,39.81,0.74,1.8,10.9,6
"SH27",1454,1,0.229,12.8,42.52,0.74,2.4,12.5,5
"SH28",1455,0,0.228,14.39,40.21,0.74,2.4,13.3,6
"SH29",1456,0,0.246,9.67,41.15,0.74,2.8,12.1,4
"SH32",1457,0,0.207,13.82,37.63,0.74,1.9,10.4,6
"SH33",1458,2,0.254,9.31,28.17,0.74,2.4,9.7,5
"SH34",1459,0,0.209,15.24,36.89,0.74,1.9,10.9,7
"SH36",1460,0,0.22,16.91,38.23,0.74,2,12.2,6
"SH37",1461,0,0.183,19.49,27.62,0.74,1.8,12.7,5
"SH38",1462,0,0.168,21.18,26.66,0.74,1.7,13.8,3
"SH39",1463,0,0.175,25.36,28.25,0.74,1.6,13.6,7
"SH43",1464,0,0.236,10.86,28.28,0.74,2.2,10,5
"SH44",1465,0,0.207,18.03,37.98,0.74,1.9,12,8
"SH45",1466,1,0.202,17.55,38.3,0.74,1.8,11.2,7
"SH46",1467,4,0.256,14.96,32.56,0.74,2.3,12.1,6
"SH47",1468,1,0.181,19.88,28.88,0.74,1.8,13.7,5
"SH48",1469,2,0.177,22.75,28.07,0.74,1.7,14,6
"SH49",1470,0,0.191,24.46,30.39,0.74,1.6,13.2,6
"SH50",1471,4,0.3,5.9,26.96,0.74,2.9,8.9,4
"SH51",1472,0,0.251,11.66,36.55,0.74,2.7,12.8,5
"SH52",1473,3,0.237,13.75,39.44,0.74,2.4,12.6,6
"SH53",1474,4,0.259,10.86,40.1,0.74,2.9,13.1,5
"SH54",1475,3,0.284,8.77,41.35,0.74,3.2,12.3,5
"SH55",1476,1,0.312,7.97,39.82,0.74,3.4,11.8,5
"SH56",1477,4,0.237,18.53,39.23,0.74,2.3,13.6,8
"SH57",1478,4,0.238,17.62,32.1,0.74,2.2,13.6,5
"SH58",1479,1,0.24,16.48,33.29,0.74,2.1,12.1,5
"SH59",1480,0,0.258,9.42,35.22,0.74,3.3,13.6,4
"SH60",1481,3,0.222,15.24,37.63,0.74,2.5,13.9,6
"SH61",1482,11,0.326,8.06,41.74,0.74,3.7,12.5,6
"SH62",1483,8,0.309,8.47,40.96,0.74,3.4,12.1,6
"SH63",1484,7,0.317,8.07,43.46,0.74,3.6,12.6,5
"SH64",1485,6,0.322,7.96,41.85,0.74,3.6,12.5,5
"SH65",1486,3,0.298,9.64,38.45,0.74,3.2,12.4,6
"SH66",1487,4,0.302,9.07,37.61,0.74,3.3,12.2,6
"SH67",1488,8,0.229,14.45,39.82,0.74,2.8,15.2,6
"SH68",1489,2,0.202,23.85,35.45,0.74,1.7,12.8,6
"SH70",1490,3,0.294,10.42,41.03,0.74,3.3,13.6,7
"SH71",1491,4,0.293,10.74,41.5,0.74,3.2,13,7
"SH72",1492,6,0.307,9.09,40.78,0.74,3.3,12.5,6
"SH73",1493,0,0.272,11.1,39.08,0.74,2.8,12,7
"SH74",1494,2,0.304,8.85,39.97,0.74,3.4,12.7,6
"SH75",1495,9,0.303,8.64,43.22,0.74,3.5,12.8,5
"SH76",1496,9,0.301,10.14,39.61,0.74,3.3,13,7
"SH77",1497,7,0.28,11.09,39.82,0.74,3.3,14,6
"SH78",1498,3,0.228,12.39,34.84,0.74,2.8,14.3,6
"SH80",1499,0,0.216,13.17,36.78,0.74,2.6,13.8,5
"SH81",1500,0,0.247,15.31,43.43,0.74,2.4,12.8,8
"SH82",1501,1,0.26,14.19,41.02,0.74,2.6,12.8,9
"SH83",1502,0,0.265,13.1,38.86,0.74,2.9,13.7,7
"SH84",1503,0,0.271,12.26,38.32,0.74,2.9,13.1,7
"SH85",1504,3,0.248,12.92,35.37,0.74,2.8,13.8,6
"SH86",1505,3,0.22,15.62,33.1,0.74,2.5,15.1,5
"SH87",1506,4,0.245,16.91,30.67,0.74,2.4,14.3,6
"SH88",1507,2,0.2,19.63,31.42,0.74,2.2,15.2,4
"SH90",1508,2,0.224,15.83,39.99,0.74,2.3,12.9,7
"SH91",1509,0,0.258,13.29,41.65,0.74,2.7,13.2,7
"SH92",1510,2,0.264,13.45,40.31,0.74,2.9,13.8,7
"SH93",1511,4,0.286,13.78,38.13,0.74,3.2,15.1,7
"SH94",1512,0,0.219,12.03,35.45,0.74,2.7,13.6,4
"SH95",1513,2,0.273,11.2,40,0.74,3,13.4,6
"SH96",1514,0,0.247,12.41,31.16,0.74,3.1,15.7,5
"SH97",1515,1,0.283,13.23,24.45,0.74,3.3,16,5
"SH98",1516,0,0.107,21.88,30.93,0.74,1.7,16.3,10
"SJ00",1517,0,0.295,6.91,32.34,0.74,3.9,13.2,4
"SJ01",1518,2,0.288,7.89,33.83,0.74,3.8,13.7,4
"SJ02",1519,0,0.216,21.73,38.98,0.74,2.2,14.7,8
"SJ03",1520,1,0.244,16.94,39.56,0.74,2.6,14.4,8
"SJ04",1521,4,0.295,10.09,29.24,0.74,3.4,13.9,4
"SJ05",1522,2,0.318,9.76,29.52,0.74,3.6,14.2,4
"SJ06",1523,0,0.242,12.27,28.57,0.74,3.4,17.1,4
"SJ07",1524,3,0.204,14.84,32.56,0.74,2.9,17.2,5
"SJ08",1525,0,0.145,24.74,29.92,0.74,1.8,16.6,5
"SJ10",1526,3,0.293,7.74,31.22,0.74,4,14.1,3
"SJ11",1527,6,0.283,8.35,34.14,0.74,3.9,14.7,4
"SJ12",1528,1,0.261,9.08,34.54,0.74,3.6,14.5,3
"SJ13",1529,0,0.185,23.08,36.59,0.74,2.1,15.9,5
"SJ14",1530,2,0.241,10.55,28.62,0.74,2.9,13.5,6
"SJ15",1531,5,0.267,10.13,30.64,0.74,3.7,15.8,4
"SJ16",1532,6,0.254,11.32,29.29,0.74,3.5,16.3,4
"SJ17",1533,1,0.204,14.5,34.91,0.74,2.9,17,5
"SJ18",1534,0,0.087,27.41,33.34,0.74,1.4,17.1,11
"SJ19",1535,0,0.077,26.97,30.17,0.74,1.2,15.7,13
"SJ20",1536,10,0.282,8.6,32.94,0.74,3.9,14.8,4
"SJ21",1537,2,0.267,9.85,34.7,0.74,3.7,15.6,5
"SJ22",1538,5,0.258,10.17,35.41,0.74,3.6,15.6,5
"SJ23",1539,11,0.261,9.58,35.37,0.74,3.6,15.1,4
"SJ24",1540,7,0.216,14.89,27.94,0.74,2.5,14.6,4
"SJ25",1541,0,0.233,12.41,29.52,0.74,2.9,15,5
"SJ26",1542,2,0.176,15.47,37.62,0.74,2.6,17,6
"SJ27",1543,0,0.093,24.7,34.99,0.74,1.6,18.3,14
"SJ28",1544,1,0.075,28.34,40.49,0.74,1.4,18.1,12
"SJ29",1545,0,0.059,35.12,37.6,0.74,1,17.1,12
"SJ30",1546,5,0.244,10.41,38.27,0.74,3.5,15.7,4
"SJ31",1547,1,0.2,11.91,38.18,0.74,2.7,14.3,5
"SJ32",1548,1,0.188,14.28,36.89,0.74,2.5,15.4,6
"SJ33",1549,0,0.211,12.44,38.32,0.74,3.2,16.8,4
"SJ34",1550,11,0.204,12.2,37.31,0.74,3.1,16.6,5
"SJ35",1551,4,0.174,16.24,35.33,0.74,2.6,17.3,5
"SJ36",1552,0,0.157,18.07,37.79,0.74,2.3,17,5
"SJ37",1553,1,0.137,20.6,41.76,0.74,2.1,17.8,6
"SJ38",1554,1,0.061,32.86,42.67,0.74,1.3,19.6,14
"SJ39",1555,0,0.056,35.6,42.1,0.74,1.1,18.7,11
"SJ40",1556,7,0.174,13.85,37.61,0.74,2.4,14.9,7
"SJ41",1557,2,0.178,14.98,36.84,0.74,2.5,15.7,6
"SJ42",1558,1,0.167,16.34,38.36,0.74,2.3,15.7,6
"SJ43",1559,8,0.173,14.18,39.4,0.74,2.6,16.1,5
"SJ44",1560,0,0.204,11.73,35.91,0.74,3,15.6,5
"SJ45",1561,0,0.163,17.9,39.09,0.74,2.4,17.1,5
"SJ46",1562,1,0.167,16.13,37.78,0.74,2.5,17,6
"SJ47",1563,0,0.124,21.19,40.99,0.74,1.9,17.6,7
"SJ48",1564,0,0.077,27.01,41.09,0.74,1.4,17.7,14
"SJ49",1565,2,0.079,26.24,40.56,0.74,1.4,17.4,12
"SJ50",1566,9,0.183,12.35,30.21,0.74,2.8,15.7,7
"SJ51",1567,9,0.183,12.43,29.49,0.74,2.6,15,7
"SJ52",1568,1,0.186,13.22,34.05,0.74,2.6,15,6
"SJ53",1569,4,0.161,15.14,38.78,0.74,2.5,16.5,5
"SJ54",1570,2,0.17,13.4,37.5,0.74,2.7,16.5,6
"SJ55",1571,1,0.15,17.27,36.25,0.74,2.3,16.8,5
"SJ56",1572,7,0.169,17.72,36.15,0.74,2.4,16.8,4
"SJ57",1573,8,0.16,16.12,34.7,0.74,2.3,16.2,7
"SJ58",1574,0,0.091,23.56,37.05,0.74,1.6,17.2,13
"SJ59",1575,0,0.096,23.71,36,0.74,1.6,16.8,12
"SJ60",1576,7,0.275,7.88,29.15,0.74,4.9,18.3,5
"SJ61",1577,0,0.17,12.87,26.29,0.74,2.5,15.3,8
"SJ62",1578,0,0.174,14.02,31.68,0.74,2.4,14.9,6
"SJ63",1579,0,0.156,14.58,35.56,0.74,2.5,16.5,7
"SJ64",1580,0,0.148,16.53,36.72,0.74,2.3,16.8,6
"SJ65",1581,2,0.14,16.71,34.3,0.74,2.2,16.4,6
"SJ66",1582,5,0.14,17.17,33.9,0.74,2.2,16.6,6
"SJ67",1583,7,0.158,15.07,29.74,0.74,2.3,15.5,7
"SJ68",1584,0,0.122,18.76,30.13,0.74,1.8,15.7,9
"SJ69",1585,0,0.105,22.25,31.77,0.74,1.6,16.5,10
"SJ70",1586,0,0.163,14.21,26.23,0.74,2.5,16.2,7
"SJ71",1587,0,0.158,14.5,27.08,0.74,2.3,15.3,8
"SJ72",1588,5,0.159,17.09,32.56,0.74,2.2,15.4,6
"SJ73",1589,0,0.149,17.8,36.69,0.74,2.3,17.6,6
"SJ74",1590,1,0.141,18.23,35.05,0.74,2.1,16.7,6
"SJ75",1591,1,0.18,13.92,33.87,0.74,2.6,16.1,7
"SJ76",1592,2,0.153,17.31,34.64,0.74,2.3,16.7,6
"SJ77",1593,1,0.181,13.55,28.12,0.74,2.6,15.7,7
"SJ78",1594,10,0.145,15.96,28.19,0.74,2.2,16,8
"SJ79",1595,2,0.074,30.65,38.16,0.74,1.4,20.1,11
"SJ80",1596,1,0.165,16.2,30.92,0.74,2.5,17.5,8
"SJ81",1597,0,0.151,19.43,35.65,0.74,2,15.9,5
"SJ82",1598,0,0.135,18.01,35.47,0.74,2,16,7
"SJ83",1599,0,0.134,17.87,33.37,0.74,2,16,7
"SJ84",1600,3,0.077,30.35,27.99,0.74,1.4,19.1,8
"SJ85",1601,0,0.093,23.37,32.23,0.74,1.7,18.5,16
"SJ86",1602,0,0.12,22.73,37.3,0.74,1.9,17.6,6
"SJ87",1603,0,0.132,20.79,35.28,0.74,2.1,18,6
"SJ88",1604,3,0.084,27.22,36.96,0.74,1.6,20.1,13
"SJ89",1605,8,0.082,28.69,40.23,0.74,1.4,18.4,12
"SJ90",1606,0,0.214,13.56,36.25,0.74,3.5,19.6,5
"SJ91",1607,6,0.248,11.12,29.94,0.74,4,18.8,4
"SJ92",1608,1,0.111,22.4,35.7,0.74,1.8,17.7,8
"SJ93",1609,0,0.102,27.55,38.8,0.74,1.3,15.2,8
"SJ94",1610,0,0.075,34.01,38.28,0.74,1.2,17.7,13
"SJ95",1611,0,0.101,32.59,40.28,0.74,1.3,16.3,5
"SJ96",1612,0,0.109,33.55,39.49,0.74,1.3,16,6
"SJ97",1613,1,0.087,39.62,35.35,0.74,1,14.7,5
"SJ98",1614,1,0.084,22.17,38.68,0.74,1.3,13.9,13
